ID,answer
TG_D_S_20230309,4202.130027
TG_A_S_20230307,4299.984215
TG_B_S_20230325,4764.880859
TG_E_S_20230316,4086.80251
TG_E_S_20230328,4537.954854
TG_E_S_20230307,3921.246353
TG_C_J_20230327,6192.910632
TG_B_S_20230309,4308.36161
TG_C_J_20230317,5994.230908
CR_C_J_20230326,0
TG_B_J_20230306,3146.352288
TG_C_S_20230327,5656.564784
TG_E_J_20230304,645.1098098
TG_E_S_20230306,3905.24952
TG_E_S_20230327,4645.114241
TG_E_S_20230320,4252.385736
TG_E_J_20230311,661.8586746
TG_A_S_20230331,5293.441413
TG_B_J_20230323,3511.024812
TG_A_S_20230321,5066.001319
TG_C_S_20230308,4251.980935
TG_A_J_20230324,5110.407514
TG_A_S_20230315,4453.931447
TG_E_S_20230322,4406.15009
TG_A_J_20230317,4147.295996
TG_B_J_20230328,3856.763401
TG_C_S_20230309,4556.154824
TG_B_S_20230311,4136.70768
TG_A_J_20230318,3297.614596
TG_D_J_20230330,1329.880417
TG_B_J_20230327,4229.50365
BC_A_J_20230305,0
BC_B_S_20230304,0
TG_E_J_20230309,691.8687849
TG_A_S_20230329,4947.386316
TG_A_J_20230309,3301.862941
BC_E_J_20230326,0
TG_C_S_20230323,5314.214505
BC_E_J_20230319,0
TG_B_S_20230310,4407.492155
TG_E_S_20230323,4690.278687
BC_B_J_20230312,0
TG_E_S_20230308,3877.455107
TG_C_S_20230321,5283.871323
TG_D_S_20230314,3978.244499
TG_E_S_20230329,4406.185955
TG_C_S_20230330,5649.681511
TG_C_S_20230310,4778.861017
TG_C_S_20230307,4424.082391
TG_E_S_20230315,3970.349871
BC_B_S_20230328,0
BC_E_S_20230326,0
TG_A_S_20230318,4494.10626
BC_B_S_20230322,0
TG_C_S_20230315,4488.258413
TG_E_J_20230315,794.8266733
BC_C_S_20230308,0
TG_E_J_20230320,619.624247
TG_E_J_20230317,1228.902333
TG_B_J_20230304,2553.627786
TG_B_S_20230320,4908.371544
TG_C_S_20230313,4403.637246
TG_B_J_20230316,3043.198605
BC_E_S_20230312,0
TG_E_S_20230317,4112.304192
TG_C_J_20230310,5428.854736
TG_D_S_20230311,4181.800735
TG_B_S_20230307,4068.945698
TG_B_J_20230315,2998.398446
TG_B_S_20230315,4140.019725
BC_B_S_20230329,0
TG_D_S_20230324,4609.435515
BC_B_S_20230315,0
BC_A_S_20230326,0
TG_B_S_20230324,4859.669817
BC_E_S_20230319,0
TG_B_S_20230323,4955.801435
BC_B_J_20230319,0
TG_D_S_20230323,4385.357229
TG_E_J_20230327,1143.151858
BC_B_S_20230323,0
TG_B_S_20230317,4381.860067
TG_D_S_20230330,4331.057517
BC_B_S_20230325,0
BC_A_J_20230326,0
BC_A_J_20230312,0
BC_A_S_20230319,0
TG_B_S_20230304,3786.854219
BC_A_J_20230319,0
TG_B_S_20230316,4269.233371
TG_A_S_20230310,4497.300836
TG_B_S_20230329,4668.111314
TG_E_J_20230313,993.7462197
BC_B_S_20230316,0
TG_A_J_20230308,3471.81979
TG_B_S_20230313,4072.189169
BC_B_S_20230324,0
TG_C_J_20230323,5816.663207
TG_D_J_20230304,0
BC_C_S_20230328,0
TG_E_S_20230309,3874.507539
TG_D_S_20230318,3971.452654
BC_B_S_20230317,0
BC_B_J_20230326,0
BC_C_S_20230329,0
BC_C_S_20230327,0
CR_C_J_20230305,0
BC_C_S_20230325,0
CR_D_J_20230305,0
CR_D_S_20230304,0
TG_D_S_20230317,4182.12137
BC_B_S_20230318,0
CR_D_S_20230309,0
TG_E_S_20230318,3854.575381
TG_A_S_20230328,5243.080417
TG_D_S_20230306,3839.630494
TG_D_S_20230308,3959.29315
CR_E_S_20230320,0
CR_D_S_20230308,0
TG_B_J_20230305,0
BC_A_S_20230312,0
BC_C_S_20230321,0
CR_E_S_20230306,0
TG_A_S_20230324,5135.623643
CR_D_S_20230316,0
TG_C_S_20230328,5498.530546
CB_F_J_20230305,0
CR_D_S_20230322,0
TG_A_S_20230304,4122.339482
TG_C_J_20230319,0
BC_B_S_20230311,0
TG_D_S_20230325,4522.481316
CR_D_S_20230311,0
BC_C_S_20230309,0
CR_D_S_20230323,0
BC_B_S_20230310,0
TG_D_J_20230324,1520.539195
CR_E_S_20230321,0
CR_D_S_20230317,0
CR_D_S_20230306,0
TG_A_S_20230330,5125.215956
CR_D_S_20230315,0
CR_D_S_20230307,0
TG_E_J_20230318,699.709855
CR_D_J_20230326,0
TG_E_J_20230307,1022.425843
TG_B_J_20230322,3398.254922
TG_A_J_20230321,4622.366093
CR_D_S_20230324,0
CR_E_S_20230313,0
BC_C_S_20230318,0
CR_D_S_20230329,0
CR_D_S_20230310,0
TG_A_S_20230308,4242.171323
TG_C_S_20230322,5068.257482
CR_E_S_20230329,0
TG_A_J_20230315,3564.507329
CR_D_S_20230321,0
CR_D_S_20230320,0
TG_B_S_20230308,4064.095747
CR_D_J_20230312,0
TG_E_J_20230316,914.7261134
TG_B_S_20230321,4952.02905
CR_D_S_20230313,0
CR_E_S_20230327,0
TG_E_S_20230310,3941.824718
CR_D_S_20230314,0
CR_D_S_20230325,0
TG_A_S_20230323,4944.736863
CR_D_S_20230327,0
TG_B_S_20230306,3796.541718
CR_E_S_20230307,0
TG_A_J_20230326,0
TG_C_S_20230320,5136.995575
TG_C_J_20230326,0
BC_C_S_20230330,0
CR_E_S_20230316,0
CR_E_S_20230308,0
TG_A_J_20230305,0
CR_D_S_20230328,0
CR_D_S_20230318,0
TG_B_J_20230317,3431.996905
TG_B_J_20230312,0
CR_E_S_20230317,0
BC_C_S_20230322,0
CR_E_S_20230328,0
CR_E_S_20230309,0
BC_C_S_20230310,0
CR_E_S_20230322,0
TG_C_J_20230316,5156.783067
TG_C_J_20230306,4270.801803
CR_D_S_20230331,0
CR_D_S_20230330,0
TG_B_S_20230322,4769.265282
TG_C_J_20230321,5749.651557
CR_E_S_20230323,0
TG_C_J_20230305,0
TG_B_S_20230327,5333.425793
CR_E_S_20230314,0
TG_C_S_20230329,5521.26665
TG_E_J_20230306,880.9917014
CR_D_J_20230319,0
TG_E_J_20230326,0
BC_C_S_20230317,0
TG_A_S_20230316,4475.193634
TG_E_S_20230324,4610.921394
TG_B_J_20230318,2576.898052
CR_E_J_20230326,0
TG_E_S_20230311,3693.458355
TG_A_J_20230319,0
BC_C_S_20230324,0
TG_A_S_20230317,4611.569987
TG_A_S_20230306,4070.158328
TG_B_S_20230330,5423.785695
CR_E_J_20230305,0
CR_E_S_20230315,0
BC_C_S_20230314,0
TG_A_S_20230311,4354.738381
TG_A_J_20230316,3565.027842
CR_E_S_20230310,0
TG_B_J_20230309,3168.877362
TG_E_S_20230313,3877.542716
TG_E_S_20230304,3367.765967
TG_C_S_20230319,0
TG_C_S_20230306,4316.494499
TG_A_S_20230309,4380.081575
CR_E_S_20230330,0
TG_E_S_20230331,4702.649014
TG_B_J_20230326,0
TG_D_S_20230305,0
TG_C_J_20230312,0
TG_E_S_20230305,0
BC_C_S_20230323,0
BC_C_S_20230315,0
CR_E_S_20230304,0
CR_E_S_20230318,0
BC_C_S_20230305,0
TG_B_J_20230313,3124.670899
TG_A_J_20230323,4600.005392
TG_B_S_20230319,0
TG_C_S_20230305,0
TG_E_S_20230314,3870.463052
TG_D_S_20230316,4054.153688
TG_D_S_20230312,0
TG_B_S_20230312,0
TG_E_S_20230319,0
RD_F_J_20230305,0
TG_C_S_20230326,0
RD_F_J_20230326,0
RD_F_J_20230319,0
TG_B_S_20230305,0
TG_A_S_20230322,4897.325226
CR_E_J_20230312,0
TG_C_S_20230312,0
TG_E_S_20230330,4630.521474
TG_C_S_20230304,4321.282616
TG_A_J_20230312,0
RD_C_S_20230312,0
TG_E_J_20230305,0
CR_E_S_20230324,0
TG_B_S_20230326,0
TG_A_S_20230319,0
TG_B_S_20230328,5228.343647
TG_A_J_20230304,2746.690615
TG_E_S_20230321,4396.543054
TG_E_S_20230325,4355.888397
CR_E_S_20230325,0
CR_D_S_20230305,0
CR_E_J_20230319,0
RD_F_J_20230312,0
TG_A_S_20230326,0
TG_D_S_20230319,0
TG_E_J_20230314,936.7957491
TG_D_S_20230304,3767.162163
TG_E_S_20230326,0
CR_E_S_20230331,0
TG_A_S_20230305,0
TG_E_S_20230312,0
TG_A_S_20230320,4888.196503
TG_C_S_20230331,5367.104978
TG_D_S_20230326,0
CR_E_S_20230311,0
TG_A_S_20230312,0
RD_C_S_20230319,0
TG_B_J_20230319,0
BC_A_J_20230304,2840.355945
BC_A_J_20230306,2597.832506
BC_A_J_20230307,2838.83813
BC_A_J_20230308,2847.775354
BC_A_J_20230309,2830.303196
BC_A_J_20230310,2778.566049
BC_A_J_20230311,2702.982003
BC_A_J_20230313,2735.678293
BC_A_J_20230314,2838.437843
BC_A_J_20230315,2763.943766
BC_A_J_20230316,2779.269091
BC_A_J_20230317,2820.102639
BC_A_J_20230318,2802.307939
BC_A_J_20230320,3131.918262
BC_A_J_20230321,3125.783995
BC_A_J_20230322,3092.614987
BC_A_J_20230323,3017.116477
BC_A_J_20230324,3002.528646
BC_A_J_20230325,3060.754809
BC_A_J_20230327,3073.08817
BC_A_J_20230328,3230.976838
BC_A_J_20230329,3241.89046
BC_A_J_20230330,3117.15221
BC_A_J_20230331,3027.467316
BC_A_S_20230304,2763.041513
BC_A_S_20230305,102.4988245
BC_A_S_20230306,2636.040081
BC_A_S_20230307,2851.808095
BC_A_S_20230308,2831.749087
BC_A_S_20230309,2739.128
BC_A_S_20230310,2669.674949
BC_A_S_20230311,2566.286525
BC_A_S_20230313,2627.538723
BC_A_S_20230314,2727.719363
BC_A_S_20230315,2679.146395
BC_A_S_20230316,2621.027919
BC_A_S_20230317,2610.945816
BC_A_S_20230318,2628.650695
BC_A_S_20230320,2770.449777
BC_A_S_20230321,2829.288419
BC_A_S_20230322,2642.098047
BC_A_S_20230323,2501.594494
BC_A_S_20230324,2464.185088
BC_A_S_20230325,2483.478983
BC_A_S_20230327,2456.406621
BC_A_S_20230328,2898.586422
BC_A_S_20230329,2859.441637
BC_A_S_20230330,2830.047377
BC_A_S_20230331,2909.221687
BC_B_J_20230304,2376.672901
BC_B_J_20230305,120.2960033
BC_B_J_20230306,2489.038292
BC_B_J_20230307,2594.41077
BC_B_J_20230308,2604.446086
BC_B_J_20230309,2429.77685
BC_B_J_20230310,2392.209434
BC_B_J_20230311,2295.089401
BC_B_J_20230313,2346.394438
BC_B_J_20230314,2298.247471
BC_B_J_20230315,2265.691948
BC_B_J_20230316,2123.516739
BC_B_J_20230317,2135.036017
BC_B_J_20230318,2074.058963
BC_B_J_20230320,1911.67286
BC_B_J_20230321,1860.852376
BC_B_J_20230322,1798.141709
BC_B_J_20230323,1646.417988
BC_B_J_20230324,1630.973211
BC_B_J_20230325,1600.292409
BC_B_J_20230327,1873.778622
BC_B_J_20230328,1766.309032
BC_B_J_20230329,1633.246504
BC_B_J_20230330,1465.917277
BC_B_J_20230331,1270.974742
BC_B_S_20230305,0
BC_B_S_20230306,400.794018
BC_B_S_20230307,486.8340479
BC_B_S_20230308,163.8839599
BC_B_S_20230309,104.3527268
BC_B_S_20230312,0
BC_B_S_20230313,307.2946363
BC_B_S_20230314,263.9078278
BC_B_S_20230319,0
BC_B_S_20230320,882.2941185
BC_B_S_20230321,122.7808589
BC_B_S_20230326,0
BC_B_S_20230327,115.6893852
BC_B_S_20230330,179.7410823
BC_B_S_20230331,977.892988
BC_C_J_20230304,2385.800075
BC_C_J_20230305,185.5869943
BC_C_J_20230306,2168.018459
BC_C_J_20230307,2310.308378
BC_C_J_20230308,2315.520363
BC_C_J_20230309,2300.346361
BC_C_J_20230310,2420.333103
BC_C_J_20230311,2347.264332
BC_C_J_20230312,184.9172617
BC_C_J_20230313,1765.839697
BC_C_J_20230314,1800.172508
BC_C_J_20230315,1774.036758
BC_C_J_20230316,1761.432446
BC_C_J_20230317,1972.069292
BC_C_J_20230318,1923.046179
BC_C_J_20230319,149.0604095
BC_C_J_20230320,1565.45746
BC_C_J_20230321,1622.499509
BC_C_J_20230322,1600.826467
BC_C_J_20230323,1463.210667
BC_C_J_20230324,1240.62323
BC_C_J_20230325,1231.341124
BC_C_J_20230326,100.9605172
BC_C_J_20230327,1412.900655
BC_C_J_20230328,1613.960497
BC_C_J_20230329,1476.08948
BC_C_J_20230330,1319.352633
BC_C_J_20230331,1014.184676
BC_C_S_20230304,142.767068
BC_C_S_20230306,623.9192403
BC_C_S_20230307,155.1033753
BC_C_S_20230311,280.5767859
BC_C_S_20230312,0
BC_C_S_20230313,121.3412185
BC_C_S_20230316,0
BC_C_S_20230319,0
BC_C_S_20230320,144.9808733
BC_C_S_20230326,0
BC_C_S_20230331,137.6379467
BC_D_J_20230304,2771.454688
BC_D_J_20230305,197.7675049
BC_D_J_20230306,2492.227088
BC_D_J_20230307,2684.445636
BC_D_J_20230308,2705.691373
BC_D_J_20230309,2734.085294
BC_D_J_20230310,2693.484609
BC_D_J_20230311,2587.764721
BC_D_J_20230312,152.5773488
BC_D_J_20230313,2547.840025
BC_D_J_20230314,2603.232817
BC_D_J_20230315,2528.247539
BC_D_J_20230316,2568.824503
BC_D_J_20230317,2572.964466
BC_D_J_20230318,2550.269567
BC_D_J_20230319,143.0167532
BC_D_J_20230320,2867.689141
BC_D_J_20230321,2842.283038
BC_D_J_20230322,2769.202297
BC_D_J_20230323,2792.129086
BC_D_J_20230324,2767.52775
BC_D_J_20230325,2825.261318
BC_D_J_20230326,148.3515328
BC_D_J_20230327,2860.277304
BC_D_J_20230328,2873.283586
BC_D_J_20230329,3001.187515
BC_D_J_20230330,2872.742051
BC_D_J_20230331,2877.406535
BC_E_J_20230304,2853.627041
BC_E_J_20230305,143.8231407
BC_E_J_20230306,2644.844825
BC_E_J_20230307,2939.045625
BC_E_J_20230308,2923.419112
BC_E_J_20230309,2841.00429
BC_E_J_20230310,2774.456127
BC_E_J_20230311,2705.571727
BC_E_J_20230312,101.0780307
BC_E_J_20230313,2741.968507
BC_E_J_20230314,2896.959627
BC_E_J_20230315,2813.434167
BC_E_J_20230316,2729.345992
BC_E_J_20230317,2704.211844
BC_E_J_20230318,2687.508684
BC_E_J_20230320,3051.816399
BC_E_J_20230321,3094.736443
BC_E_J_20230322,3029.656655
BC_E_J_20230323,2933.899241
BC_E_J_20230324,2889.386376
BC_E_J_20230325,2923.581609
BC_E_J_20230327,3024.526067
BC_E_J_20230328,3189.689176
BC_E_J_20230329,3060.433992
BC_E_J_20230330,3075.537636
BC_E_J_20230331,2963.488666
BC_E_S_20230304,2710.137282
BC_E_S_20230305,143.2953749
BC_E_S_20230306,2552.659997
BC_E_S_20230307,2815.27752
BC_E_S_20230308,2785.85963
BC_E_S_20230309,2733.412664
BC_E_S_20230310,2593.15096
BC_E_S_20230311,2519.391029
BC_E_S_20230313,2548.417609
BC_E_S_20230314,2735.927624
BC_E_S_20230315,2596.785517
BC_E_S_20230316,2593.36194
BC_E_S_20230317,2480.705555
BC_E_S_20230318,2473.657627
BC_E_S_20230320,2623.166466
BC_E_S_20230321,2717.70508
BC_E_S_20230322,2607.100942
BC_E_S_20230323,2531.661919
BC_E_S_20230324,2392.154012
BC_E_S_20230325,2445.661011
BC_E_S_20230327,2485.017068
BC_E_S_20230328,2642.088022
BC_E_S_20230329,2545.801331
BC_E_S_20230330,2716.78957
BC_E_S_20230331,2604.111065
CB_A_J_20230304,562.8589551
CB_A_J_20230305,0
CB_A_J_20230306,835.0491807
CB_A_J_20230307,773.1974152
CB_A_J_20230308,758.7828853
CB_A_J_20230309,680.6052992
CB_A_J_20230310,624.6860352
CB_A_J_20230311,575.037069
CB_A_J_20230312,0
CB_A_J_20230313,919.1725004
CB_A_J_20230314,706.3398636
CB_A_J_20230315,622.7383083
CB_A_J_20230316,569.3747872
CB_A_J_20230317,531.0459298
CB_A_J_20230318,407.3407608
CB_A_J_20230319,0
CB_A_J_20230320,763.8506202
CB_A_J_20230321,668.5976488
CB_A_J_20230322,676.7229212
CB_A_J_20230323,552.0439853
CB_A_J_20230324,512.8933634
CB_A_J_20230325,397.7637492
CB_A_J_20230326,0
CB_A_J_20230327,848.7909641
CB_A_J_20230328,625.1348279
CB_A_J_20230329,558.5237073
CB_A_J_20230330,495.7601063
CB_A_J_20230331,490.4517637
CB_A_S_20230304,476.6051564
CB_A_S_20230305,380.2578651
CB_A_S_20230306,455.4334866
CB_A_S_20230307,478.1205562
CB_A_S_20230308,489.4269407
CB_A_S_20230309,500.6167889
CB_A_S_20230310,487.7952421
CB_A_S_20230311,470.9837017
CB_A_S_20230312,375.8696813
CB_A_S_20230313,462.4785227
CB_A_S_20230314,479.5266953
CB_A_S_20230315,469.7315902
CB_A_S_20230316,486.775347
CB_A_S_20230317,481.6674759
CB_A_S_20230318,447.2014679
CB_A_S_20230319,369.8765897
CB_A_S_20230320,451.4960839
CB_A_S_20230321,463.3305323
CB_A_S_20230322,459.3854555
CB_A_S_20230323,452.5017607
CB_A_S_20230324,448.462405
CB_A_S_20230325,441.2319508
CB_A_S_20230326,358.0044932
CB_A_S_20230327,436.1201571
CB_A_S_20230328,427.3904448
CB_A_S_20230329,440.2679707
CB_A_S_20230330,431.4539368
CB_A_S_20230331,432.4850143
CB_D_J_20230304,594.8193571
CB_D_J_20230305,115.4205126
CB_D_J_20230306,620.6435048
CB_D_J_20230307,613.1764802
CB_D_J_20230308,589.8092951
CB_D_J_20230309,587.6656961
CB_D_J_20230310,587.4336272
CB_D_J_20230311,598.4909876
CB_D_J_20230312,122.9648919
CB_D_J_20230313,668.7580719
CB_D_J_20230314,581.3596754
CB_D_J_20230315,517.2606474
CB_D_J_20230316,599.9741162
CB_D_J_20230317,612.5845435
CB_D_J_20230318,582.6347262
CB_D_J_20230319,112.1539721
CB_D_J_20230320,645.1838817
CB_D_J_20230321,628.7993752
CB_D_J_20230322,537.0528855
CB_D_J_20230323,539.591191
CB_D_J_20230324,538.2980575
CB_D_J_20230325,560.5501754
CB_D_J_20230326,112.5275949
CB_D_J_20230327,635.0091422
CB_D_J_20230328,611.9822304
CB_D_J_20230329,551.5340913
CB_D_J_20230330,614.5606008
CB_D_J_20230331,678.1747785
CB_E_J_20230304,148.2877588
CB_E_J_20230305,0
CB_E_J_20230306,302.032818
CB_E_J_20230307,331.24255
CB_E_J_20230308,368.6639789
CB_E_J_20230309,215.4094318
CB_E_J_20230310,218.2651229
CB_E_J_20230311,149.7854087
CB_E_J_20230312,0
CB_E_J_20230313,410.958757
CB_E_J_20230314,305.0652498
CB_E_J_20230315,293.8087405
CB_E_J_20230316,236.4807087
CB_E_J_20230317,202.8087816
CB_E_J_20230318,133.6201159
CB_E_J_20230319,0
CB_E_J_20230320,315.5624215
CB_E_J_20230321,308.5177755
CB_E_J_20230322,266.0226749
CB_E_J_20230323,191.4540167
CB_E_J_20230324,196.4826059
CB_E_J_20230325,139.4541514
CB_E_J_20230326,0
CB_E_J_20230327,322.9138328
CB_E_J_20230328,296.496703
CB_E_J_20230329,289.9814644
CB_E_J_20230330,238.7364839
CB_E_J_20230331,238.6080048
CB_F_J_20230304,628.155178
CB_F_J_20230306,645.8621967
CB_F_J_20230307,648.3116141
CB_F_J_20230308,654.1324038
CB_F_J_20230309,639.6248906
CB_F_J_20230310,642.1231069
CB_F_J_20230311,643.8258194
CB_F_J_20230312,54.06060853
CB_F_J_20230313,705.1738664
CB_F_J_20230314,666.0721361
CB_F_J_20230315,642.496569
CB_F_J_20230316,655.5448734
CB_F_J_20230317,663.6411354
CB_F_J_20230318,626.7656779
CB_F_J_20230319,53.12346741
CB_F_J_20230320,727.4455082
CB_F_J_20230321,692.6733393
CB_F_J_20230322,671.3369081
CB_F_J_20230323,667.5042101
CB_F_J_20230324,660.9692522
CB_F_J_20230325,635.3727262
CB_F_J_20230326,51.8944549
CB_F_J_20230327,741.3096248
CB_F_J_20230328,701.0106792
CB_F_J_20230329,699.5790147
CB_F_J_20230330,717.8795418
CB_F_J_20230331,698.3154074
CR_A_J_20230304,1181.837434
CR_A_J_20230305,290.8314894
CR_A_J_20230306,2195.097746
CR_A_J_20230307,2187.856952
CR_A_J_20230308,2211.070194
CR_A_J_20230309,2312.081516
CR_A_J_20230310,2417.800316
CR_A_J_20230311,1389.00934
CR_A_J_20230312,298.4320768
CR_A_J_20230313,2231.814932
CR_A_J_20230314,2184.509572
CR_A_J_20230315,2156.593468
CR_A_J_20230316,2272.89715
CR_A_J_20230317,2364.130059
CR_A_J_20230318,1042.613447
CR_A_J_20230319,253.7039941
CR_A_J_20230320,2124.397373
CR_A_J_20230321,2179.540406
CR_A_J_20230322,2207.740334
CR_A_J_20230323,2308.17027
CR_A_J_20230324,2390.098938
CR_A_J_20230325,1452.517919
CR_A_J_20230326,268.3120945
CR_A_J_20230327,2191.360499
CR_A_J_20230328,2174.804413
CR_A_J_20230329,2203.903358
CR_A_J_20230330,2278.712432
CR_A_J_20230331,2367.918296
CR_B_J_20230304,286.4106458
CR_B_J_20230305,0
CR_B_J_20230306,1523.973801
CR_B_J_20230307,520.4149098
CR_B_J_20230308,526.5266595
CR_B_J_20230309,436.7587688
CR_B_J_20230310,666.8255603
CR_B_J_20230311,722.6802256
CR_B_J_20230312,0
CR_B_J_20230313,1413.69509
CR_B_J_20230314,610.8474919
CR_B_J_20230315,598.2198289
CR_B_J_20230316,556.6742127
CR_B_J_20230317,1321.829835
CR_B_J_20230318,443.8203334
CR_B_J_20230319,0
CR_B_J_20230320,938.092017
CR_B_J_20230321,707.890292
CR_B_J_20230322,746.4071668
CR_B_J_20230323,683.4678023
CR_B_J_20230324,1525.148273
CR_B_J_20230325,463.9323819
CR_B_J_20230326,0
CR_B_J_20230327,1963.327829
CR_B_J_20230328,1537.987354
CR_B_J_20230329,1479.114769
CR_B_J_20230330,1369.565698
CR_B_J_20230331,1769.677573
CR_C_J_20230304,813.2253422
CR_C_J_20230306,1871.636202
CR_C_J_20230307,1377.478966
CR_C_J_20230308,1475.910135
CR_C_J_20230309,1538.801934
CR_C_J_20230310,1543.021333
CR_C_J_20230311,1012.650507
CR_C_J_20230312,0
CR_C_J_20230313,1840.944078
CR_C_J_20230314,1359.795194
CR_C_J_20230315,1180.593854
CR_C_J_20230316,1202.473383
CR_C_J_20230317,1214.679585
CR_C_J_20230318,492.7246735
CR_C_J_20230319,0
CR_C_J_20230320,1652.088965
CR_C_J_20230321,1182.60925
CR_C_J_20230322,1699.401658
CR_C_J_20230323,1657.860138
CR_C_J_20230324,1723.489386
CR_C_J_20230325,1129.235964
CR_C_J_20230327,1676.804672
CR_C_J_20230328,1652.47567
CR_C_J_20230329,1624.513256
CR_C_J_20230330,1575.013892
CR_C_J_20230331,1696.957199
CR_D_J_20230304,783.823906
CR_D_J_20230306,1962.93817
CR_D_J_20230307,1905.398995
CR_D_J_20230308,1906.837779
CR_D_J_20230309,1835.775483
CR_D_J_20230310,1783.694285
CR_D_J_20230311,722.9925901
CR_D_J_20230313,1977.791116
CR_D_J_20230314,1889.94755
CR_D_J_20230315,1843.861674
CR_D_J_20230316,1815.34033
CR_D_J_20230317,1781.638011
CR_D_J_20230318,511.415527
CR_D_J_20230320,1935.871536
CR_D_J_20230321,1904.666198
CR_D_J_20230322,1912.329299
CR_D_J_20230323,1844.039663
CR_D_J_20230324,1834.541552
CR_D_J_20230325,723.4462818
CR_D_J_20230327,1947.32089
CR_D_J_20230328,1897.775082
CR_D_J_20230329,1927.97049
CR_D_J_20230330,1836.295675
CR_D_J_20230331,1818.94464
CR_D_S_20230312,0
CR_D_S_20230319,0
CR_D_S_20230326,0
CR_E_J_20230304,555.6375124
CR_E_J_20230306,1905.621559
CR_E_J_20230307,1885.022863
CR_E_J_20230308,1915.717772
CR_E_J_20230309,1839.608468
CR_E_J_20230310,1767.25433
CR_E_J_20230311,643.8762932
CR_E_J_20230313,1897.265723
CR_E_J_20230314,1880.421491
CR_E_J_20230315,1885.3038
CR_E_J_20230316,1825.108603
CR_E_J_20230317,1773.50632
CR_E_J_20230318,425.5022974
CR_E_J_20230320,1885.33211
CR_E_J_20230321,1879.307386
CR_E_J_20230322,1896.202551
CR_E_J_20230323,1829.880113
CR_E_J_20230324,1802.591991
CR_E_J_20230325,604.7502718
CR_E_J_20230327,1899.278896
CR_E_J_20230328,1905.582265
CR_E_J_20230329,1905.785597
CR_E_J_20230330,1821.683948
CR_E_J_20230331,1801.465631
