ID,answer
CR_B_J_20230312,0
RD_E_S_20230312,17.979458
BC_B_S_20230312,313.52246
CR_A_J_20230312,0
TG_B_J_20230312,0
TG_E_J_20230312,0
BC_C_S_20230312,108.06776
CB_A_J_20230312,0
TG_C_J_20230312,0
TG_A_S_20230312,0
CB_F_J_20230312,0
RD_F_J_20230312,0
BC_A_S_20230312,0
CB_D_J_20230313,322.6569
RD_C_S_20230313,0
CR_E_S_20230313,334.41953
CR_D_S_20230313,365.56433
CR_E_J_20230313,654.223
RD_D_J_20230313,82.38209
RD_A_S_20230313,73.52539
CB_A_S_20230313,131.50359
TG_A_J_20230313,3743.4937
CB_E_J_20230313,85.55834
CB_A_J_20230313,316.1174
RD_A_J_20230313,33.97779
CR_D_J_20230313,797.88727
TG_A_S_20230313,3488.5046
RD_D_S_20230313,230.38107
RD_F_J_20230313,173.701
CR_A_J_20230313,582.88196
BC_A_J_20230313,2527.9194
TG_E_S_20230313,2464.2566
BC_A_S_20230313,2468.7644
TG_E_J_20230313,692.1293
BC_B_J_20230313,2635.8071
BC_B_S_20230313,773.06793
TG_D_J_20230313,2248.5535
BC_C_J_20230313,1669.1432
TG_C_S_20230313,3171.5996
BC_C_S_20230313,582.11993
BC_D_J_20230313,2442.063
TG_C_J_20230313,3490.5754
BC_E_J_20230313,2344.5627
TG_B_S_20230313,2903.6794
BC_E_S_20230313,1976.2333
TG_B_J_20230313,3454.5967
CB_F_J_20230313,300.1888
RD_E_S_20230313,33.684544
CR_B_J_20230313,0
TG_D_S_20230313,2350.3093
RD_E_J_20230313,134.43642
CR_C_J_20230313,928.19586
TG_E_S_20230314,2402.7517
BC_A_J_20230314,2584.505
BC_C_J_20230314,1920.743
CB_A_S_20230314,102.204895
RD_A_J_20230314,5.8692946
CB_E_J_20230314,33.510105
RD_D_J_20230314,54.258034
BC_A_S_20230314,2555.1667
CR_E_S_20230314,249.03912
TG_B_J_20230314,3518.5366
TG_E_J_20230314,499.62952
CR_E_J_20230314,562.0844
BC_E_J_20230314,2426.4517
BC_E_S_20230314,1942.1199
RD_A_S_20230314,46.79428
BC_B_S_20230314,793.3766
BC_B_J_20230314,2545.4429
CB_D_J_20230314,87.607185
TG_B_S_20230314,2866.6724
TG_D_J_20230314,1840.9674
CR_A_J_20230314,174.7424
TG_D_S_20230314,2442.8997
TG_A_J_20230314,3404.841
CR_B_J_20230314,0
RD_E_J_20230314,44.374954
RD_E_S_20230314,7.707717
CB_A_J_20230314,129.7056
TG_C_J_20230314,3750.9866
CR_C_J_20230314,311.5691
CR_D_S_20230314,269.73477
RD_F_J_20230314,110.04485
BC_C_S_20230314,590.28577
TG_C_S_20230314,3165.2551
TG_A_S_20230314,3524.9895
CB_F_J_20230314,216.43236
BC_D_J_20230314,2444.2515
RD_C_S_20230314,0
RD_D_S_20230314,148.46742
CR_D_J_20230314,539.0311
TG_B_S_20230315,3015.6133
TG_A_J_20230315,3594.681
BC_C_S_20230315,637.91547
TG_C_J_20230315,3991.2864
CB_A_J_20230315,111.74646
BC_D_J_20230315,2399.41
TG_D_J_20230315,1488.0542
CB_E_J_20230315,39.36481
CR_D_J_20230315,561.2941
CR_E_S_20230315,52.282837
RD_A_J_20230315,13.714735
TG_C_S_20230315,3157.4094
BC_E_J_20230315,2395.1587
BC_B_S_20230315,721.76
BC_C_J_20230315,1999.1334
RD_A_S_20230315,71.18949
CR_C_J_20230315,407.7656
CR_A_J_20230315,194.2725
CR_D_S_20230315,59.559746
BC_A_J_20230315,2587.7178
CB_A_S_20230315,93.769646
TG_D_S_20230315,2487.5293
RD_D_S_20230315,138.58249
TG_E_S_20230315,2571.1667
RD_D_J_20230315,31.193417
BC_A_S_20230315,2600.3347
RD_C_S_20230315,0
TG_B_J_20230315,3274.409
TG_E_J_20230315,1111.252
CR_E_J_20230315,533.5863
TG_A_S_20230315,3450.8923
BC_E_S_20230315,1994.2014
RD_E_S_20230315,53.630955
RD_E_J_20230315,58.77453
CR_B_J_20230315,0
RD_F_J_20230315,124.55513
BC_B_J_20230315,2209.7732
CB_D_J_20230315,97.605286
CB_F_J_20230315,220.30849
TG_A_S_20230316,3270.4575
CR_C_J_20230316,426.69925
CB_D_J_20230316,128.418
CB_A_S_20230316,142.6555
CB_A_J_20230316,42.094383
TG_B_J_20230316,3444.5603
BC_D_J_20230316,2402.3489
TG_B_S_20230316,3022.8936
TG_C_J_20230316,4285.4014
RD_D_S_20230316,138.28723
BC_E_J_20230316,2394.2363
CB_F_J_20230316,225.92094
BC_E_S_20230316,1991.0787
CR_D_J_20230316,597.1763
BC_C_S_20230316,679.5427
TG_E_J_20230316,1704.5024
CR_E_J_20230316,544.048
RD_A_S_20230316,89.279564
RD_D_J_20230316,90.30678
BC_B_J_20230316,2278.7358
BC_A_J_20230316,2590.3462
TG_D_S_20230316,2447.386
TG_A_J_20230316,3619.6438
RD_F_J_20230316,150.00996
CR_A_J_20230316,356.5492
TG_E_S_20230316,2502.4392
BC_B_S_20230316,779.4671
RD_A_J_20230316,109.56956
CR_D_S_20230316,327.5015
TG_D_J_20230316,1628.2266
RD_E_J_20230316,84.56481
CR_E_S_20230316,161.63707
BC_C_J_20230316,2036.4318
RD_E_S_20230316,19.569214
TG_C_S_20230316,3162.261
CR_B_J_20230316,0
CB_E_J_20230316,10.049791
RD_C_S_20230316,0
BC_A_S_20230316,2589.8352
RD_C_S_20230317,0
RD_E_S_20230317,16.289
BC_A_J_20230317,2582.2073
BC_E_S_20230317,1957.1641
RD_D_J_20230317,107.4685
BC_A_S_20230317,2570.192
BC_E_J_20230317,2385.304
BC_C_S_20230317,653.71313
BC_B_J_20230317,2325.5742
RD_D_S_20230317,151.29369
RD_A_J_20230317,115.66945
BC_B_S_20230317,971.98645
RD_F_J_20230317,163.40825
BC_D_J_20230317,2422.1375
BC_C_J_20230317,2101.437
CB_F_J_20230317,241.07321
CB_E_J_20230317,19.050714
RD_A_S_20230317,84.84199
RD_E_J_20230317,104.13645
CB_D_J_20230317,133.8695
CB_A_J_20230317,47.07933
TG_A_S_20230317,3352.7258
TG_B_J_20230317,3273.3557
CR_D_J_20230317,577.25354
CR_C_J_20230317,388.13986
CR_B_J_20230317,299.722
TG_B_S_20230317,3000.6975
CR_A_J_20230317,387.74875
TG_E_J_20230317,1672.6128
CB_A_S_20230317,177.16594
CR_E_S_20230317,140.92334
TG_A_J_20230317,3136.2268
TG_D_S_20230317,2733.693
TG_C_J_20230317,4572.712
CR_E_J_20230317,547.1109
TG_D_J_20230317,1573.4163
TG_C_S_20230317,3044.6187
CR_D_S_20230317,309.26126
TG_E_S_20230317,2452.7808
CB_E_J_20230318,0
CR_C_J_20230318,375.20853
RD_F_J_20230318,176.8367
BC_C_S_20230318,673.0081
BC_E_J_20230318,2365.975
RD_E_J_20230318,0
CR_E_J_20230318,378.37308
RD_D_J_20230318,119.12043
TG_A_J_20230318,2132.1807
CB_F_J_20230318,256.08508
CR_D_J_20230318,641.17017
TG_B_S_20230318,2966.9758
CR_E_S_20230318,26.650715
RD_C_S_20230318,4.7662015
RD_A_J_20230318,85.45249
CR_D_S_20230318,99.33275
TG_C_J_20230318,3360.101
RD_A_S_20230318,249.84567
BC_D_J_20230318,2494.591
TG_A_S_20230318,3313.939
CB_A_J_20230318,80.57093
RD_D_S_20230318,297.999
BC_C_J_20230318,2070.6936
BC_A_S_20230318,2584.453
TG_D_S_20230318,2929.9255
BC_B_J_20230318,2305.26
CB_A_S_20230318,53.615993
TG_E_J_20230318,1211.1006
CB_D_J_20230318,202.33636
BC_A_J_20230318,2555.4146
BC_E_S_20230318,1967.1713
CR_A_J_20230318,441.0539
BC_B_S_20230318,968.7597
TG_B_J_20230318,2219.5032
RD_E_S_20230318,125.8549
TG_D_J_20230318,867.5989
TG_C_S_20230318,2902.6897
CR_B_J_20230318,128.2214
TG_E_S_20230318,2451.7373
BC_E_J_20230319,0
CR_D_S_20230319,18.393372
TG_D_S_20230319,0
RD_C_S_20230319,49.355526
TG_C_J_20230319,0
BC_C_J_20230319,0
RD_A_S_20230319,0
BC_B_S_20230319,281.68698
BC_B_J_20230319,0
TG_B_S_20230319,0
RD_D_J_20230319,0
TG_B_J_20230319,0
TG_C_S_20230319,0
RD_E_S_20230319,16.175365
CR_A_J_20230319,0
RD_E_J_20230319,0
BC_C_S_20230319,107.526634
BC_A_J_20230319,0
TG_E_S_20230319,0
RD_D_S_20230319,0
CR_C_J_20230319,0
TG_A_S_20230319,0
BC_E_S_20230319,0
BC_A_S_20230319,0
CB_F_J_20230319,0
CR_B_J_20230319,0
CR_D_J_20230319,0
TG_E_J_20230319,163.82637
CR_E_J_20230319,0
TG_D_J_20230319,0
CB_D_J_20230319,0
TG_A_J_20230319,0
CB_A_J_20230319,0
RD_F_J_20230319,0
CR_E_S_20230319,0
RD_A_J_20230319,0
CB_E_J_20230319,0
CB_A_S_20230319,0
BC_D_J_20230319,0
RD_D_J_20230320,78.05713
CR_C_J_20230320,816.91595
CB_A_J_20230320,270.44394
CB_A_S_20230320,109.15824
BC_B_J_20230320,1650.4633
TG_D_J_20230320,3459.3257
RD_E_J_20230320,157.06848
CR_D_S_20230320,344.62317
RD_A_J_20230320,0
CB_E_J_20230320,63.664757
RD_C_S_20230320,79.38264
CR_B_J_20230320,0
BC_C_J_20230320,1039.4342
BC_C_S_20230320,605.2741
BC_B_S_20230320,753.57153
TG_A_S_20230320,4761.072
RD_D_S_20230320,270.40555
TG_C_S_20230320,4365.53
TG_C_J_20230320,5282.399
TG_B_J_20230320,4848.2227
CB_D_J_20230320,317.27054
TG_B_S_20230320,3993.0637
TG_E_S_20230320,3232.8809
TG_D_S_20230320,3962.7854
BC_E_S_20230320,1802.9052
CR_D_J_20230320,888.23834
CR_E_J_20230320,686.16565
BC_A_S_20230320,2719.319
CB_F_J_20230320,284.03458
CR_E_S_20230320,78.78217
TG_E_J_20230320,1759.3118
BC_E_J_20230320,1893.8749
RD_A_S_20230320,123.304596
BC_D_J_20230320,2228.1204
RD_F_J_20230320,180.78423
CR_A_J_20230320,679.22363
TG_A_J_20230320,5085.793
RD_E_S_20230320,96.55269
BC_A_J_20230320,2207.9004
TG_D_S_20230321,4007.192
RD_D_S_20230321,194.48141
CB_A_S_20230321,0
BC_D_J_20230321,2183.0134
CR_C_J_20230321,373.13235
BC_C_J_20230321,1200.2335
TG_A_S_20230321,4915.2676
CB_D_J_20230321,60.409702
TG_E_S_20230321,3242.0378
BC_E_S_20230321,1830.3376
BC_E_J_20230321,1949.0525
BC_A_J_20230321,2200.3203
TG_E_J_20230321,1386.4425
RD_F_J_20230321,108.00355
BC_C_S_20230321,598.07764
TG_B_J_20230321,4794.9995
CR_A_J_20230321,477.16818
TG_C_S_20230321,4366.501
CB_A_J_20230321,97.61697
RD_D_J_20230321,41.914284
RD_E_J_20230321,27.959581
CB_E_J_20230321,51.695503
CR_B_J_20230321,0
RD_E_S_20230321,34.785095
BC_B_J_20230321,1416.454
BC_A_S_20230321,2969.8745
RD_C_S_20230321,23.482458
BC_B_S_20230321,698.8893
RD_A_S_20230321,43.530186
CB_F_J_20230321,200.3321
CR_E_J_20230321,598.7433
TG_C_J_20230321,5385.81
TG_A_J_20230321,5056.2085
CR_D_S_20230321,212.7549
CR_E_S_20230321,13.934759
RD_A_J_20230321,0
CR_D_J_20230321,655.8609
TG_D_J_20230321,3037.718
TG_B_S_20230321,3889.4026
BC_B_J_20230322,1571.312
BC_B_S_20230322,772.52783
TG_A_S_20230322,4823.489
BC_E_S_20230322,1972.5138
RD_F_J_20230322,144.24977
RD_A_S_20230322,64.161606
CB_E_J_20230322,39.825047
CR_A_J_20230322,326.8781
TG_B_J_20230322,4354.488
TG_C_S_20230322,4457.6196
CR_B_J_20230322,0
RD_C_S_20230322,17.935223
RD_A_J_20230322,0
BC_C_J_20230322,1382.3612
TG_A_J_20230322,4798.765
CR_D_S_20230322,196.25171
RD_E_J_20230322,58.949715
RD_E_S_20230322,42.481205
CB_A_J_20230322,92.6336
BC_C_S_20230322,698.7172
TG_E_S_20230322,3575.0989
RD_D_J_20230322,22.383194
CB_A_S_20230322,0
BC_A_S_20230322,2876.018
CR_D_J_20230322,670.57043
TG_D_J_20230322,2381.0576
CB_D_J_20230322,82.03938
BC_D_J_20230322,2186.5063
TG_D_S_20230322,3729.0557
BC_E_J_20230322,2065.3518
CR_C_J_20230322,423.03824
CR_E_J_20230322,580.32965
CR_E_S_20230322,0
TG_B_S_20230322,3882.2185
RD_D_S_20230322,171.25583
BC_A_J_20230322,2159.3262
TG_E_J_20230322,1158.8771
TG_C_J_20230322,5508.8223
CB_F_J_20230322,190.24153
TG_E_S_20230323,3494.4575
TG_A_J_20230323,4716.806
CR_A_J_20230323,449.1664
TG_C_S_20230323,4533.5815
TG_E_J_20230323,1026.6
RD_F_J_20230323,185.89545
BC_D_J_20230323,2201.6697
RD_A_J_20230323,71.23219
BC_A_S_20230323,2898.2878
BC_C_J_20230323,1408.836
RD_A_S_20230323,116.925
TG_B_J_20230323,4304.5522
CB_D_J_20230323,105.70178
TG_D_J_20230323,2242.6094
BC_E_S_20230323,2011.9039
CR_E_J_20230323,582.926
RD_E_S_20230323,48.61065
BC_A_J_20230323,2152.149
CB_A_J_20230323,20.990198
CR_B_J_20230323,0
CB_A_S_20230323,0
RD_D_S_20230323,172.70178
CB_E_J_20230323,29.504345
CB_F_J_20230323,200.92616
TG_A_S_20230323,4731.585
RD_C_S_20230323,44.819298
CR_C_J_20230323,356.49112
TG_D_S_20230323,3340.8447
BC_B_J_20230323,1588.1895
BC_C_S_20230323,774.52606
RD_E_J_20230323,100.5962
CR_D_S_20230323,172.28668
TG_B_S_20230323,4103.6885
RD_D_J_20230323,71.46103
BC_E_J_20230323,2067.8442
BC_B_S_20230323,801.3821
TG_C_J_20230323,5825.789
CR_D_J_20230323,702.9036
CR_E_S_20230323,0
CB_D_J_20230324,120.90771
BC_D_J_20230324,2217.4822
TG_D_J_20230324,2323.1003
CB_F_J_20230324,214.00327
RD_D_J_20230324,98.212845
CR_E_S_20230324,6.4702654
TG_E_J_20230324,951.4035
TG_B_J_20230324,4655.097
BC_C_J_20230324,1292.8827
CR_C_J_20230324,352.81375
BC_A_S_20230324,2959.6992
CR_D_J_20230324,696.2033
RD_D_S_20230324,193.5798
BC_C_S_20230324,788.134
CR_E_J_20230324,590.58374
BC_A_J_20230324,2216.407
CB_A_J_20230324,15.168322
RD_A_J_20230324,75.33304
RD_F_J_20230324,209.02307
TG_A_J_20230324,4458.614
TG_C_J_20230324,6399.63
TG_D_S_20230324,3626.5244
CR_A_J_20230324,437.0139
BC_E_J_20230324,2074.3167
BC_B_S_20230324,964.2484
CR_D_S_20230324,160.41344
TG_B_S_20230324,4130.8037
TG_E_S_20230324,3529.9001
RD_E_J_20230324,127.9176
RD_E_S_20230324,66.617874
CB_A_S_20230324,0
TG_C_S_20230324,4545.9414
BC_B_J_20230324,1570.7515
RD_A_S_20230324,116.417564
RD_C_S_20230324,91.07591
CB_E_J_20230324,35.59486
TG_A_S_20230324,4678.5366
CR_B_J_20230324,449.63986
BC_E_S_20230324,2012.4344
TG_B_S_20230325,4174.269
RD_F_J_20230325,217.02931
TG_D_S_20230325,3824.7422
BC_A_S_20230325,2986.6995
CB_A_S_20230325,0
BC_B_J_20230325,1575.923
BC_E_J_20230325,2159.7239
BC_C_J_20230325,1327.7598
TG_B_J_20230325,4222.3784
BC_B_S_20230325,915.69037
TG_D_J_20230325,2043.3037
TG_A_J_20230325,4059.9543
CR_D_S_20230325,0
BC_C_S_20230325,780.8732
CR_E_S_20230325,4.7822766
CR_C_J_20230325,368.25665
CR_D_J_20230325,725.2925
TG_E_J_20230325,1491.3326
CB_E_J_20230325,0
RD_D_S_20230325,307.01834
TG_A_S_20230325,4703.657
CR_B_J_20230325,166.13445
RD_E_J_20230325,0
CB_F_J_20230325,255.44241
CB_A_J_20230325,68.02735
RD_C_S_20230325,95.46949
CR_A_J_20230325,567.02264
RD_E_S_20230325,139.53082
RD_D_J_20230325,120.44326
BC_E_S_20230325,2063.2478
TG_C_J_20230325,5751.405
TG_C_S_20230325,4571.8267
CR_E_J_20230325,344.11447
CB_D_J_20230325,189.16013
TG_E_S_20230325,3392.9294
BC_D_J_20230325,2277.338
BC_A_J_20230325,2315.5916
RD_A_S_20230325,256.92807
RD_A_J_20230325,60.900154
TG_C_J_20230326,0
TG_A_J_20230326,79.5537
CR_E_J_20230326,0
RD_A_J_20230326,0
BC_E_J_20230326,0
TG_D_J_20230326,0
CR_D_J_20230326,0
BC_B_S_20230326,251.03726
CB_F_J_20230326,0
RD_C_S_20230326,64.8514
RD_A_S_20230326,0
CR_E_S_20230326,3.0219522
CR_D_S_20230326,0
TG_C_S_20230326,0
TG_E_J_20230326,214.76154
CB_E_J_20230326,0
BC_C_S_20230326,122.04362
BC_C_J_20230326,0
BC_A_S_20230326,0
CB_D_J_20230326,0
CB_A_S_20230326,0
BC_D_J_20230326,0
BC_A_J_20230326,0
TG_E_S_20230326,0
RD_F_J_20230326,0
BC_E_S_20230326,0
RD_E_S_20230326,28.93072
CB_A_J_20230326,0
RD_D_J_20230326,0
TG_D_S_20230326,0
TG_A_S_20230326,0
